puma22,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
5320501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,0,0,0,0,0,0,0,0,0,0,306,0,0,306,306,0,306
5320501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,0,0,0,1,0,0,0,0,0,0,121,0,0,0,121,0,121
5320501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,0,0,0,1,0,0,0,0,0,0,128,128,0,0,0,0,128
5320501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1
5320501,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,1,0,0,1,0,0,0,0,0,0,28,0,0,0,0,0,28
5320501,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
5320501,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,10,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,32
5320501,10,0,0,1,0,0,0,0,0,0,91,0,0,91,0,0,91
5320501,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,14,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,18
5320501,14,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,19
5320501,14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,16,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,17,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,18,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,19,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,19,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,23,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
5320501,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,25,0,0,0,0,0,0,0,0,0,80,0,0,80,80,0,80
5320501,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,26,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,26,0,0,1,1,0,0,0,0,0,95,0,95,95,95,0,95
5320501,27,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
5320501,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,27,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,27,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,28,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,30,0,0,1,0,0,0,0,0,0,119,0,0,0,0,0,119
5320501,30,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,32,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,34,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,34,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,38,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,39,0,0,1,0,0,0,0,0,0,29,0,0,0,29,0,29
5320501,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,39,1,0,1,1,0,0,0,0,0,15,0,0,0,0,0,15
5320501,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,40,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,41,0,0,0,0,0,0,0,0,0,68,0,0,68,0,0,68
5320501,41,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,42,1,0,1,1,0,0,0,0,0,0,31,0,0,0,31,31
5320501,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,44,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,44,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,46,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,47,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,47,0,0,1,1,35,0,35,0,0,35,0,0,0,35,0,35
5320501,47,0,1,1,1,30,0,0,0,0,30,0,0,0,30,0,30
5320501,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,48,0,1,1,1,0,0,0,0,0,46,0,0,0,46,0,46
5320501,48,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,51,0,0,0,0,0,0,0,0,0,243,0,0,243,243,0,243
5320501,51,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320501,53,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,53,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5320501,54,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
