puma22,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
0400101,0,0,0,0,0,0,0,0,0,0,381,0,0,0,0,0,381
0400101,0,0,0,0,0,0,0,0,0,0,271,0,0,271,0,0,271
0400101,0,0,0,0,0,0,0,0,0,0,80,80,80,0,0,0,80
0400101,0,0,0,1,1,0,0,0,0,0,28,0,0,0,0,0,28
0400101,3,0,0,0,0,0,0,0,0,0,243,243,0,0,0,243,243
0400101,4,0,0,1,1,0,0,0,0,0,200,200,0,0,0,0,200
0400101,11,0,0,0,0,0,0,0,0,0,46,0,46,46,46,0,46
0400101,12,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,64
0400101,13,0,0,0,0,0,0,0,0,0,59,0,0,59,0,0,59
0400101,14,0,0,0,0,0,0,0,0,0,43,0,0,43,0,0,43
0400101,14,0,0,1,1,0,0,0,0,0,178,0,178,178,0,0,178
0400101,18,0,0,0,0,0,0,0,0,0,52,0,0,0,52,0,52
0400101,18,0,0,1,1,0,0,0,0,0,60,0,0,0,60,0,60
0400101,24,0,0,0,0,0,0,0,0,0,65,0,0,65,65,0,65
0400101,25,0,0,0,0,0,0,0,0,0,43,0,0,43,0,0,43
0400101,25,0,0,1,0,0,0,0,0,0,87,0,0,0,0,0,87
0400101,33,0,0,0,0,0,0,0,0,0,29,0,0,29,0,0,29
0400101,33,0,0,1,0,0,58,0,0,0,58,58,0,0,0,0,58
0400101,38,0,0,0,0,0,0,0,0,0,57,0,0,57,0,0,57
0400101,39,0,0,1,0,0,0,0,0,0,154,0,154,154,154,0,154
0400101,39,0,0,1,0,0,0,0,0,0,192,192,0,192,192,0,192
0400101,46,1,0,1,1,0,0,0,0,0,58,0,58,58,58,0,58
0400101,48,0,0,0,0,0,0,0,0,0,55,0,55,55,55,0,55
0400101,52,0,0,1,1,0,0,0,0,0,177,0,0,0,177,0,177
0400101,53,0,0,0,0,0,0,22,0,0,0,0,0,22,22,0,22
0400101,54,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,104
0400101,57,0,1,1,1,0,0,0,0,0,65,65,0,0,65,0,65
0400101,60,0,0,0,0,0,0,0,0,0,113,0,0,113,0,0,113
0400101,60,0,0,1,0,0,0,0,0,0,221,221,0,221,221,221,221
0400101,62,0,0,0,0,0,0,0,0,0,51,0,0,51,51,0,51
0400101,64,0,0,0,0,0,0,0,0,0,152,0,152,152,0,0,152
0400101,65,0,0,1,0,0,0,0,0,0,58,0,0,58,0,0,58
0400101,66,0,0,0,0,0,0,0,0,0,78,0,0,0,78,0,78
0400101,68,0,1,1,0,0,0,0,0,0,159,0,0,159,159,0,159
0400101,69,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,68
0400101,70,0,0,0,0,0,0,0,0,0,47,0,0,47,0,0,47
0400101,71,0,0,1,0,0,0,0,0,0,61,0,61,61,0,0,61
0400101,74,0,0,0,0,0,0,0,0,0,0,73,0,73,73,0,73
0400101,74,0,0,0,0,0,0,0,0,0,151,151,0,151,151,151,151
0400101,75,0,0,0,0,0,0,0,0,0,29,0,0,29,0,0,29
0400101,78,0,0,0,0,0,0,0,0,0,110,0,0,110,0,0,110
0400101,78,1,1,1,1,0,0,0,0,0,55,0,0,55,55,0,55
0400101,79,0,0,1,1,0,0,0,0,0,280,0,0,280,0,0,280
0400101,80,0,0,0,0,0,0,0,0,0,46,0,0,46,46,0,46
0400101,85,0,0,0,0,0,0,0,0,0,209,0,209,209,0,0,209
0400101,85,0,0,1,0,0,0,0,0,0,0,49,0,49,49,0,49
0400101,85,0,0,1,0,0,0,0,0,0,70,0,0,70,70,0,70
0400101,85,0,0,1,0,0,0,0,0,0,66,66,0,0,0,66,66
0400101,89,0,0,0,0,0,0,0,0,0,23,0,23,23,23,0,23
0400101,89,0,0,1,0,0,0,0,0,0,218,0,0,0,0,0,218
0400101,90,0,0,1,1,0,0,0,0,0,49,0,49,49,49,0,49
0400101,91,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,79
0400101,94,0,0,0,0,0,0,0,0,0,356,0,0,356,0,0,356
