puma22,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
2300100,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,48
2300100,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
2300100,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3
2300100,0,0,0,0,0,0,0,0,0,0,63,0,0,63,63,0,63
2300100,0,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,22
2300100,0,0,0,0,0,0,0,0,0,0,63,0,63,63,63,0,63
2300100,0,0,0,0,0,0,22,0,0,0,22,0,0,22,0,0,22
2300100,0,0,0,1,0,0,0,0,0,0,27,0,0,0,0,27,27
2300100,0,0,0,1,0,0,0,0,0,0,74,0,0,74,74,0,74
2300100,0,0,0,1,0,0,0,0,0,0,9,9,0,0,0,0,9
2300100,0,0,0,1,1,0,0,0,0,0,248,0,0,0,0,0,248
2300100,0,0,0,1,1,0,0,0,0,0,428,0,0,0,428,0,428
2300100,0,0,0,1,1,0,0,0,0,0,41,0,41,0,41,0,41
2300100,0,0,0,1,1,0,0,0,0,0,14,0,14,14,0,0,14
2300100,0,0,0,1,1,0,0,0,0,0,31,31,0,0,0,0,31
2300100,0,0,0,1,1,0,27,0,0,0,27,0,0,0,0,0,27
2300100,0,0,0,1,1,21,0,0,0,0,0,0,0,21,21,21,21
2300100,0,0,0,1,1,53,0,0,53,0,53,0,0,53,53,0,53
2300100,0,0,1,1,1,0,0,0,0,0,73,0,0,0,0,0,73
2300100,0,0,1,1,1,0,0,0,0,0,2,0,0,0,2,0,2
2300100,1,1,0,0,1,0,0,0,0,0,24,0,24,0,24,0,24
2300100,4,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40
2300100,4,0,1,1,1,0,0,0,0,0,20,0,0,0,20,0,20
2300100,5,0,0,1,0,0,0,0,0,0,27,0,0,0,0,0,27
2300100,5,0,0,1,1,0,0,0,0,0,322,0,0,0,322,0,322
2300100,7,0,0,1,1,0,0,0,0,0,79,0,0,0,79,0,79
2300100,8,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13
2300100,8,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4
2300100,8,0,0,0,1,0,0,0,0,0,21,0,0,21,0,0,21
2300100,10,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,21
2300100,10,0,0,0,0,0,0,0,0,0,51,0,51,0,0,0,51
2300100,11,0,0,0,0,0,0,0,0,0,130,0,0,130,0,0,130
2300100,11,0,0,0,0,0,0,0,0,0,8,0,0,8,8,0,8
2300100,11,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,3
2300100,12,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,25
2300100,12,0,0,0,0,0,0,0,0,0,9,0,0,9,9,0,9
2300100,12,0,0,1,0,0,0,0,0,0,51,0,0,51,0,0,51
2300100,12,0,0,1,1,7,0,0,0,0,7,0,0,0,7,0,7
2300100,13,0,0,1,0,0,0,0,0,0,71,0,0,71,0,0,71
2300100,14,0,0,1,0,0,0,0,0,0,6,0,6,6,6,0,6
2300100,14,1,0,1,1,0,0,0,0,0,7,0,0,0,0,0,7
2300100,16,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,18
2300100,17,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18
2300100,17,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,4
2300100,18,0,0,1,0,0,0,0,0,0,5,0,0,5,5,0,5
2300100,18,0,0,1,1,10,0,0,0,0,0,0,0,0,10,0,10
2300100,21,0,0,1,0,0,0,0,0,0,35,0,0,35,35,0,35
2300100,22,0,0,0,0,0,53,0,0,0,53,0,0,0,53,0,53
2300100,22,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0,2
2300100,22,1,0,1,1,0,0,0,0,0,41,0,0,0,0,0,41
2300100,23,0,0,0,0,0,0,0,0,0,26,0,0,26,0,0,26
2300100,23,0,0,0,0,0,0,0,0,0,10,0,0,10,10,0,10
2300100,25,0,0,1,0,0,0,0,0,0,10,0,0,10,0,0,10
2300100,27,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5
2300100,29,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,4
2300100,30,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
2300100,30,0,0,1,1,0,0,0,0,0,37,0,0,0,37,0,37
2300100,31,0,0,1,0,0,0,0,0,0,18,0,0,18,18,0,18
2300100,31,0,0,1,1,0,0,0,0,0,25,0,25,25,25,0,25
2300100,31,0,1,1,1,0,0,0,0,0,5,0,0,0,5,0,5
