county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
12001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315
12001,0,0,0,0,0,0,0,0,0,0,1132,0,0,0,0,0,1132
12001,0,0,0,0,0,0,0,0,0,0,282,0,0,0,282,0,282
12001,0,0,0,0,0,0,0,0,0,0,181,0,0,181,0,0,181
12001,0,0,0,0,0,0,0,0,0,0,19,0,19,19,0,0,19
12001,0,0,0,0,0,0,0,0,0,0,259,259,0,0,0,0,259
12001,0,0,0,0,0,0,0,0,0,0,84,84,0,0,84,0,84
12001,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,177
12001,0,0,0,0,0,0,0,155,0,0,0,0,155,155,0,0,155
12001,0,0,0,0,0,0,0,91,0,0,91,91,0,0,0,0,91
12001,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,70
12001,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,170,170
12001,0,0,0,0,0,0,291,0,0,0,291,0,0,0,0,0,291
12001,0,0,0,0,0,60,0,0,0,0,60,0,0,0,0,0,60
12001,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,4
12001,0,0,0,0,0,295,0,295,0,0,0,0,0,0,295,0,295
12001,0,0,0,0,0,35,35,0,0,0,0,35,0,0,0,0,35
12001,0,0,0,0,1,0,0,0,0,0,19,0,0,19,0,0,19
12001,0,0,0,0,1,0,0,473,0,0,0,0,0,0,0,0,473
12001,0,0,0,0,1,0,0,93,0,0,93,0,0,0,0,0,93
12001,0,0,0,1,0,0,0,0,0,0,446,0,0,0,0,0,446
12001,0,0,0,1,0,0,0,0,0,0,201,0,0,0,201,0,201
12001,0,0,0,1,0,0,167,0,0,0,167,0,0,0,0,0,167
12001,0,0,0,1,1,0,0,144,0,0,0,0,0,0,144,0,144
12001,0,0,0,1,1,0,0,100,0,0,0,0,0,100,100,0,100
12001,0,0,0,1,1,16,0,16,0,0,16,0,0,0,0,0,16
12001,0,0,1,1,0,0,0,311,0,0,311,0,0,0,0,0,311
12001,0,1,0,1,1,0,0,0,0,0,304,304,0,0,304,304,304
12001,2,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,121
12001,5,0,0,1,0,0,0,0,0,0,74,0,74,74,0,0,74
12001,5,0,0,1,1,0,0,0,0,0,22,0,0,0,0,0,22
12001,6,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,284
12001,6,0,0,1,1,0,35,0,0,0,35,0,0,0,0,35,35
12001,7,0,0,0,0,0,0,0,0,0,515,515,0,0,0,0,515
12001,7,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,231
12001,7,0,0,1,0,0,0,0,0,0,178,0,178,0,0,0,178
12001,9,0,0,1,1,0,0,69,0,0,0,0,0,69,69,0,69
12001,10,0,0,0,0,0,85,0,0,0,85,0,0,0,0,85,85
12001,12,0,0,0,0,0,0,0,0,0,29,0,0,29,0,0,29
12001,12,0,0,0,0,0,0,97,0,0,0,0,0,97,0,0,97
12001,14,0,0,0,0,0,0,0,0,0,520,0,0,0,0,0,520
12001,18,0,0,0,1,0,0,0,0,0,13,0,0,13,0,0,13
12001,22,0,0,0,0,0,222,0,0,0,0,0,0,0,0,222,222
