puma22,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
4020100,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5
4020100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4020100,0,0,0,0,0,0,0,0,0,0,49,0,0,49,0,0,49
4020100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4020100,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,13
4020100,0,0,0,0,0,0,0,0,0,0,238,0,238,238,238,0,238
4020100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4020100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4020100,0,0,0,0,0,0,0,36,0,0,36,0,0,0,0,0,36
4020100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4020100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4020100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4020100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4020100,0,0,0,0,0,152,0,0,0,0,152,0,0,0,0,0,152
4020100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4020100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4020100,0,0,0,0,1,0,0,0,0,0,41,0,0,41,41,0,41
4020100,0,0,0,0,1,0,0,4,0,0,0,0,0,4,0,0,4
4020100,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,2
4020100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4020100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4020100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4020100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4020100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4020100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4020100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4020100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
