puma22,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
4200111,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,201
4200111,0,0,0,0,0,0,0,0,0,0,83,0,0,83,0,0,83
4200111,0,0,0,0,0,0,0,0,0,0,68,0,0,68,68,0,68
4200111,0,0,0,0,0,0,0,0,0,0,63,63,0,0,0,0,63
4200111,0,0,0,0,0,21,0,0,0,0,21,0,0,21,0,0,21
4200111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48,0,48
4200111,0,0,0,0,1,0,0,0,0,0,16,0,0,16,0,0,16
4200111,0,0,0,0,1,0,0,0,0,0,98,0,98,0,0,0,98
4200111,0,0,0,0,1,0,0,0,0,0,74,0,74,0,74,0,74
4200111,0,0,0,1,0,0,0,0,0,0,53,0,0,53,0,0,53
4200111,0,0,0,1,0,0,0,0,0,0,18,0,0,18,18,0,18
4200111,0,0,0,1,1,0,0,0,0,0,432,432,0,0,432,432,432
4200111,0,0,0,1,1,0,0,310,0,0,0,0,0,0,0,0,310
4200111,0,0,0,1,1,0,0,178,0,0,0,0,0,0,178,0,178
4200111,0,0,0,1,1,0,0,38,0,0,38,38,0,0,0,0,38
4200111,2,0,0,0,1,0,0,0,0,0,206,0,0,0,0,0,206
4200111,3,1,0,1,1,0,0,0,0,0,208,0,0,0,208,0,208
4200111,4,0,0,1,1,0,0,96,0,0,0,0,0,0,0,0,96
4200111,5,0,0,0,0,0,0,0,0,0,42,0,0,42,0,0,42
4200111,5,0,0,1,1,0,0,0,0,0,273,273,0,0,0,0,273
4200111,6,1,0,1,1,0,0,0,0,0,49,0,0,0,49,0,49
4200111,7,0,0,0,0,0,0,0,0,0,82,82,0,0,0,82,82
4200111,7,0,0,1,1,0,0,0,0,0,11,0,0,0,0,0,11
4200111,8,0,0,0,0,0,0,0,0,0,234,0,234,0,0,0,234
4200111,8,0,0,1,1,0,0,325,0,0,0,0,0,0,0,0,325
4200111,10,0,0,1,1,0,0,26,0,0,26,0,0,0,0,0,26
4200111,12,0,0,1,0,0,0,0,0,0,99,0,0,0,99,0,99
4200111,13,0,0,0,0,0,0,0,0,0,19,0,0,19,0,0,19
4200111,13,0,0,1,1,0,0,0,0,0,67,0,0,0,67,0,67
4200111,15,1,0,1,1,0,46,0,0,0,46,0,0,46,0,0,46
4200111,17,0,1,1,0,0,0,0,0,0,12,0,0,12,12,0,12
4200111,22,0,0,0,0,0,0,0,0,0,19,0,0,19,19,0,19
4200111,24,0,0,0,0,0,0,0,0,0,40,0,0,40,0,0,40
4200111,26,0,0,0,0,0,0,0,0,0,30,0,0,30,0,0,30
4200111,29,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,15
4200111,30,0,0,1,1,0,0,0,0,0,75,0,0,0,0,0,75
4200111,33,0,0,0,0,0,0,0,0,0,94,0,0,94,0,0,94
4200111,36,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,151
4200111,36,0,0,0,0,0,0,0,0,0,74,0,0,74,74,0,74
4200111,37,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7
4200111,37,0,0,1,1,0,0,0,0,0,19,0,0,0,0,0,19
4200111,37,0,1,1,1,0,0,0,0,0,99,0,0,0,99,0,99
4200111,38,0,1,1,1,0,0,0,0,0,33,0,0,0,33,0,33
4200111,41,0,0,1,1,0,0,26,0,0,26,0,0,0,0,0,26
4200111,41,0,1,1,0,0,0,0,0,0,113,0,0,113,113,0,113
4200111,41,0,1,1,1,0,0,0,0,0,4,0,0,0,4,0,4
4200111,41,1,0,1,1,0,0,0,0,0,93,0,0,0,93,0,93
4200111,42,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,154
4200111,44,0,0,1,1,0,0,203,0,0,0,0,0,0,0,203,203
4200111,46,0,0,1,0,20,0,0,0,0,20,0,0,20,20,0,20
4200111,46,0,0,1,1,0,0,107,0,0,0,0,0,107,0,0,107
4200111,48,0,0,0,0,0,0,0,0,0,81,0,0,81,0,0,81
4200111,50,0,0,1,1,0,0,0,0,0,19,0,0,0,0,0,19
4200111,51,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,277
4200111,52,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,234
4200111,52,0,0,1,1,0,0,343,0,0,343,0,0,0,0,0,343
4200111,55,0,0,1,1,0,0,0,0,0,87,0,87,0,87,0,87
4200111,56,0,0,1,1,0,0,140,0,0,140,0,0,0,0,0,140
4200111,57,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6
4200111,57,0,1,1,1,50,0,0,0,0,50,50,0,50,50,0,50
4200111,58,0,0,1,1,250,0,250,0,0,0,0,0,0,0,0,250
4200111,66,0,0,1,1,0,0,0,0,0,22,0,0,0,22,0,22
4200111,67,0,0,1,1,0,18,0,0,0,18,0,0,0,18,0,18
4200111,67,1,1,1,1,0,0,0,0,0,77,0,0,0,77,0,77
4200111,68,0,0,1,1,0,0,0,0,0,33,0,0,0,33,0,33
4200111,68,0,0,1,1,0,0,0,0,0,26,0,0,26,0,0,26
4200111,69,0,1,1,1,0,0,0,0,0,7,0,0,7,7,0,7
4200111,70,0,0,1,1,0,0,0,0,0,102,102,0,0,0,102,102
4200111,70,0,1,1,1,0,0,0,0,0,316,0,0,0,316,0,316
4200111,70,0,1,1,1,0,0,132,0,0,132,0,0,0,132,0,132
4200111,71,1,1,1,1,0,0,0,0,0,8,0,0,0,8,0,8
4200111,72,0,0,0,1,0,0,0,0,0,32,0,0,32,32,0,32
4200111,72,0,0,1,0,0,0,0,0,0,29,0,0,29,0,0,29
4200111,72,0,1,1,1,0,0,0,0,0,162,0,0,0,162,0,162
4200111,73,0,0,1,1,0,0,0,0,0,10,0,0,0,10,0,10
4200111,74,0,1,1,0,0,0,0,0,0,0,130,130,130,130,130,130
4200111,74,0,1,1,1,0,0,0,0,0,73,0,0,73,73,0,73
4200111,75,0,1,1,1,0,0,0,0,0,249,0,0,249,0,0,249
4200111,75,0,1,1,1,0,0,0,0,0,117,117,0,117,117,0,117
4200111,76,0,0,0,0,0,0,0,0,0,11,0,0,11,11,0,11
4200111,77,0,0,1,1,0,26,0,0,0,26,0,0,26,26,0,26
4200111,77,0,1,1,1,0,0,0,0,0,54,0,0,54,54,0,54
4200111,78,1,1,1,1,0,0,56,0,0,56,0,0,56,0,0,56
4200111,79,0,1,1,1,0,0,0,0,0,18,0,0,18,0,0,18
4200111,80,0,1,1,1,0,0,0,0,0,119,0,0,119,119,0,119
4200111,80,1,1,1,0,0,0,93,0,0,0,0,0,93,0,0,93
4200111,81,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,228
4200111,81,0,0,1,0,0,0,63,0,0,0,63,0,0,63,63,63
4200111,81,0,1,1,1,0,0,0,0,0,20,0,0,20,20,0,20
4200111,82,0,0,0,0,0,0,0,0,0,70,0,0,0,70,0,70
4200111,82,0,0,1,1,0,0,65,0,0,65,0,0,65,65,0,65
4200111,85,0,0,0,1,0,0,0,0,0,11,0,0,11,11,0,11
4200111,87,0,0,0,0,0,0,0,0,0,21,0,0,0,21,0,21
4200111,87,0,0,0,0,0,0,0,0,0,26,0,0,26,0,0,26
4200111,87,0,0,0,0,0,0,0,0,0,256,0,0,256,256,0,256
4200111,87,0,0,1,1,0,0,0,0,0,20,0,0,20,20,0,20
