puma22,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
7200100,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,41
7200100,0,0,0,0,0,0,0,0,0,0,0,14,0,14,14,0,14
7200100,0,0,0,0,0,0,0,0,0,0,66,66,0,0,0,0,66
7200100,0,0,0,0,0,0,0,0,0,0,57,57,0,0,0,57,57
7200100,0,0,0,0,0,0,0,0,0,0,35,35,0,0,35,35,35
7200100,0,0,0,0,0,0,0,0,0,0,34,34,0,34,0,34,34
7200100,0,0,0,0,0,0,0,0,0,0,45,45,0,45,45,0,45
7200100,0,0,0,0,0,0,0,0,0,0,18,18,0,18,18,18,18
7200100,0,0,0,0,0,0,0,0,0,0,40,40,40,40,0,40,40
7200100,0,0,0,0,1,0,0,0,0,0,30,30,0,30,30,30,30
7200100,0,0,0,1,0,0,0,0,0,0,226,226,0,0,0,226,226
7200100,0,0,0,1,0,84,0,84,0,0,84,84,0,0,84,84,84
7200100,0,0,0,1,1,0,0,0,0,0,0,29,0,0,0,0,29
7200100,0,0,0,1,1,0,0,0,0,0,0,152,0,0,0,152,152
7200100,0,0,0,1,1,0,0,0,0,0,0,24,0,0,24,0,24
7200100,0,0,0,1,1,0,0,0,0,0,0,157,0,0,157,157,157
7200100,0,0,0,1,1,0,0,0,0,0,0,94,0,94,0,94,94
7200100,0,0,0,1,1,0,0,0,0,0,0,108,0,108,108,108,108
7200100,0,0,0,1,1,0,0,0,0,0,921,921,0,0,0,921,921
7200100,0,0,0,1,1,0,0,0,0,0,64,64,0,0,64,0,64
7200100,0,0,0,1,1,0,0,0,0,0,467,467,0,0,467,467,467
7200100,0,0,0,1,1,0,0,0,0,0,162,162,0,162,0,162,162
7200100,0,0,0,1,1,0,0,0,0,0,213,213,0,213,213,213,213
7200100,0,0,0,1,1,0,0,24,0,0,0,24,0,0,24,24,24
7200100,0,0,0,1,1,0,0,77,0,0,77,77,0,0,0,77,77
7200100,0,0,0,1,1,118,0,118,0,0,118,118,0,0,0,118,118
7200100,0,0,0,1,1,171,0,171,0,0,171,171,0,0,171,171,171
7200100,0,0,0,1,1,57,0,57,0,0,57,57,0,57,57,57,57
7200100,1,0,0,0,1,0,0,0,0,0,74,74,0,0,0,0,74
7200100,1,0,0,1,1,0,0,0,0,0,0,24,0,24,24,24,24
7200100,1,0,0,1,1,0,0,0,0,0,117,117,0,0,0,117,117
7200100,2,0,0,1,1,0,0,0,0,0,13,13,0,0,0,13,13
7200100,2,0,0,1,1,33,0,33,0,0,33,33,0,0,0,33,33
7200100,3,0,0,1,1,0,0,0,0,0,51,51,0,0,0,51,51
7200100,5,0,0,1,1,0,0,0,0,0,214,214,0,0,0,214,214
7200100,5,0,0,1,1,0,0,0,0,0,35,35,0,35,35,35,35
7200100,5,0,0,1,1,94,0,94,0,0,94,94,0,0,0,94,94
7200100,5,1,0,1,1,0,0,0,0,0,0,39,0,39,39,39,39
7200100,5,1,0,1,1,0,0,0,0,0,66,66,0,0,0,0,66
7200100,6,0,0,1,1,0,0,0,0,0,38,38,0,0,0,38,38
7200100,7,0,0,1,1,0,0,0,0,0,0,34,0,0,34,34,34
7200100,7,0,0,1,1,0,0,0,0,0,74,74,0,0,74,74,74
7200100,7,1,0,1,1,0,0,0,0,0,49,49,0,49,0,49,49
7200100,7,1,0,1,1,0,0,58,0,0,0,58,0,58,0,58,58
7200100,8,1,0,1,1,0,0,0,0,0,0,31,0,31,0,31,31
7200100,9,0,0,1,1,0,0,0,0,0,0,80,0,0,0,80,80
7200100,9,0,0,1,1,0,0,0,0,0,87,87,0,0,0,87,87
7200100,10,0,0,0,0,0,0,0,0,0,0,52,0,52,0,52,52
7200100,10,0,0,0,0,0,0,52,0,0,0,52,0,52,0,52,52
7200100,10,0,0,0,1,0,0,0,0,0,0,45,0,0,0,45,45
7200100,10,0,0,1,0,0,0,0,0,0,49,49,0,49,49,49,49
7200100,10,0,0,1,1,0,0,0,0,0,73,73,0,73,0,73,73
7200100,10,0,0,1,1,0,0,0,0,0,179,179,0,179,179,179,179
7200100,10,1,0,1,1,0,0,0,0,0,97,97,0,97,97,97,97
7200100,11,0,0,1,1,0,0,0,0,0,0,71,0,0,0,71,71
7200100,11,0,0,1,1,0,0,0,0,0,52,52,0,0,52,52,52
7200100,11,0,0,1,1,0,0,0,0,0,55,55,0,55,0,55,55
7200100,12,0,0,1,1,0,0,0,0,0,62,62,0,0,0,62,62
7200100,12,0,0,1,1,72,0,72,0,0,72,72,0,0,0,72,72
7200100,13,0,0,1,1,0,0,0,0,0,48,48,0,0,48,0,48
7200100,13,0,0,1,1,0,0,0,0,0,90,90,0,90,90,90,90
7200100,15,0,0,1,1,0,0,0,0,0,103,103,0,0,0,103,103
7200100,15,0,0,1,1,0,0,0,0,0,63,63,0,63,0,63,63
7200100,15,0,0,1,1,0,0,51,0,0,0,51,0,0,0,51,51
7200100,16,0,0,0,1,89,0,89,0,0,89,89,0,89,0,89,89
7200100,16,0,0,1,1,0,0,0,0,0,87,87,0,0,0,87,87
7200100,16,0,0,1,1,81,0,81,0,0,81,81,0,0,0,0,81
7200100,17,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20
7200100,17,0,0,1,0,0,0,0,0,0,0,113,0,0,0,113,113
7200100,17,0,0,1,1,0,0,0,0,0,65,65,0,0,0,65,65
7200100,19,0,0,0,0,0,0,0,0,0,57,57,0,0,0,0,57
7200100,19,0,0,1,1,0,0,0,0,0,31,31,0,31,0,31,31
7200100,19,0,0,1,1,0,0,0,0,0,82,82,0,82,82,82,82
7200100,19,1,0,1,1,0,0,0,0,0,36,36,0,0,36,36,36
7200100,19,1,0,1,1,77,0,77,0,0,77,77,0,77,77,77,77
7200100,20,0,0,1,1,0,0,0,0,0,15,15,0,15,0,15,15
7200100,21,0,0,1,1,0,0,0,0,0,82,82,0,82,82,82,82
7200100,22,0,0,1,1,64,0,64,0,0,64,64,0,0,64,64,64
7200100,22,0,0,1,1,49,0,49,0,0,49,49,0,49,0,49,49
7200100,23,0,0,1,1,0,0,0,0,0,51,51,0,51,51,51,51
7200100,23,0,0,1,1,31,0,31,0,0,31,31,0,0,0,31,31
7200100,24,0,0,1,1,0,0,0,0,0,0,88,0,88,88,88,88
7200100,24,0,0,1,1,0,0,0,0,0,51,51,0,51,51,51,51
7200100,25,0,0,0,0,0,0,52,0,0,0,52,52,52,52,0,52
7200100,25,0,0,1,0,0,0,0,0,0,46,46,0,0,0,46,46
7200100,25,0,0,1,1,0,0,0,0,0,0,39,0,39,39,39,39
7200100,25,0,0,1,1,0,0,0,0,0,40,40,0,40,40,40,40
7200100,26,0,0,1,1,0,0,0,0,0,0,40,0,0,0,40,40
7200100,26,0,0,1,1,80,0,80,0,0,80,80,0,0,80,80,80
7200100,27,0,0,1,1,0,0,0,0,0,0,39,0,0,0,39,39
7200100,27,0,0,1,1,0,0,0,0,0,31,31,0,0,31,31,31
7200100,27,0,0,1,1,0,0,0,0,0,60,60,0,60,0,60,60
7200100,28,0,0,0,1,0,0,0,0,0,56,56,0,56,56,56,56
7200100,28,0,0,1,1,0,0,0,0,0,35,35,0,35,0,35,35
7200100,28,1,0,0,1,0,0,0,0,0,0,45,0,0,45,45,45
7200100,29,0,0,1,1,0,0,0,0,0,0,61,0,61,61,61,61
7200100,29,0,0,1,1,0,0,0,0,0,54,54,0,54,0,54,54
7200100,29,1,0,1,1,0,0,0,0,0,77,77,0,0,77,77,77
7200100,30,0,0,0,0,0,0,0,0,0,85,85,0,0,0,85,85
7200100,30,0,0,0,0,0,0,36,0,0,0,36,0,36,0,36,36
