puma22,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
1900100,0,0,0,0,0,0,0,0,0,0,84,0,0,84,0,0,84
1900100,0,0,0,0,0,0,0,0,0,0,38,0,0,38,38,0,38
1900100,0,0,0,1,0,0,0,0,0,0,81,0,0,0,0,0,81
1900100,0,0,1,1,1,185,0,0,0,0,185,0,0,0,185,0,185
1900100,7,1,0,1,0,0,0,0,0,0,99,0,0,0,99,0,99
1900100,8,0,0,1,0,0,0,0,0,0,69,0,0,69,69,0,69
1900100,9,0,0,1,1,0,0,0,0,0,41,0,0,0,41,0,41
1900100,18,0,0,0,0,0,0,0,0,0,48,0,0,48,48,0,48
1900100,22,1,0,1,1,0,0,84,0,0,84,0,0,0,84,0,84
1900100,24,0,0,1,0,0,0,0,0,0,52,0,0,0,0,0,52
1900100,24,0,1,1,1,0,0,0,0,0,293,0,0,0,0,0,293
1900100,25,0,0,0,0,0,0,0,0,0,14,0,14,14,14,0,14
1900100,26,0,0,1,0,0,0,111,0,0,0,0,0,0,0,0,111
1900100,29,0,0,0,0,0,0,0,0,0,23,0,0,23,0,0,23
1900100,32,1,0,1,1,0,0,0,0,0,33,0,0,0,33,0,33
1900100,33,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11
1900100,38,0,0,1,0,0,0,0,0,0,50,0,0,50,0,0,50
1900100,38,1,0,1,1,0,0,0,0,0,42,0,0,0,42,0,42
1900100,43,0,0,1,0,0,0,0,0,0,227,0,0,227,0,0,227
1900100,50,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,46
1900100,53,0,0,1,0,0,0,0,0,0,105,0,0,0,0,0,105
1900100,57,0,0,1,0,0,0,0,0,0,84,0,0,0,0,0,84
1900100,63,0,1,1,1,0,0,0,0,0,121,0,0,0,0,0,121
1900100,64,0,0,1,1,0,0,0,0,0,86,0,0,0,0,0,86
1900100,66,0,0,0,1,0,0,0,0,0,24,0,0,0,0,0,24
1900100,68,0,0,0,0,0,0,0,0,0,21,0,0,21,0,0,21
1900100,68,0,1,1,1,0,0,0,0,0,164,0,0,164,164,0,164
1900100,71,0,0,0,0,0,0,0,0,0,62,0,0,62,0,0,62
1900100,71,0,0,0,0,0,0,0,0,0,79,0,0,79,79,0,79
1900100,71,0,0,1,0,0,0,0,0,0,22,0,0,0,0,0,22
1900100,73,0,0,1,0,12,0,0,0,0,12,0,0,0,12,0,12
1900100,74,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,51
1900100,74,0,0,0,0,0,0,0,0,0,48,0,0,48,48,0,48
1900100,77,0,0,0,0,0,0,0,0,0,44,0,0,44,44,0,44
1900100,78,0,0,0,0,0,0,0,0,0,101,0,0,101,101,0,101
1900100,79,0,0,1,0,0,0,0,0,0,29,0,0,29,0,0,29
1900100,80,0,0,0,0,0,0,0,0,0,324,0,0,324,0,0,324
1900100,80,0,0,1,0,0,0,0,0,0,221,0,221,0,221,0,221
1900100,81,0,0,1,0,0,0,0,0,0,83,0,0,0,0,0,83
1900100,82,0,0,0,0,0,0,0,0,0,39,0,0,39,39,0,39
1900100,83,0,1,1,0,0,0,0,0,0,37,0,0,0,37,0,37
1900100,85,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,66
1900100,85,0,0,0,0,0,0,0,0,0,80,0,80,80,80,0,80
1900100,86,0,0,0,0,0,0,0,0,0,26,0,0,26,26,0,26
1900100,86,0,0,1,1,0,0,0,0,0,199,0,0,0,0,0,199
1900100,86,1,0,0,1,0,0,0,0,0,112,0,0,112,0,0,112
1900100,89,0,0,0,0,0,0,0,0,0,16,0,0,16,0,0,16
1900100,89,0,0,0,1,0,0,0,0,0,39,0,0,39,0,0,39
1900100,89,0,0,1,0,0,0,0,0,0,114,0,114,114,0,0,114
1900100,89,0,1,1,0,0,0,0,0,0,38,0,0,0,0,0,38
1900100,91,0,0,0,0,0,0,0,0,0,149,0,0,149,0,0,149
1900100,92,0,0,0,0,0,0,0,0,0,44,0,0,44,0,0,44
1900100,93,0,0,1,0,0,0,0,0,0,13,0,0,13,13,0,13
1900100,93,1,0,1,1,0,0,0,0,0,62,0,0,0,62,0,62
1900100,96,0,0,1,0,0,0,0,0,0,34,0,0,34,0,0,34
1900100,96,0,0,1,1,0,0,0,0,0,29,0,0,29,29,0,29
1900100,97,0,0,1,0,0,0,0,0,0,21,0,0,21,0,0,21
1900100,98,0,0,0,0,0,0,0,0,0,17,0,0,17,17,0,17
1900100,99,1,1,1,1,0,0,0,0,0,111,0,0,111,111,0,111
1900100,101,0,0,0,0,0,0,0,0,0,203,0,0,203,0,0,203
1900100,101,0,0,0,0,0,0,0,0,0,29,0,29,29,0,0,29
1900100,102,0,0,1,1,0,0,0,0,0,29,0,29,29,29,0,29
1900100,105,0,0,1,0,0,0,0,0,0,38,0,0,0,0,0,38
1900100,107,0,0,1,0,0,0,0,0,0,61,0,0,61,61,0,61
1900100,107,0,0,1,1,0,0,0,0,0,21,0,0,21,21,0,21
1900100,107,0,1,1,0,0,0,0,0,0,29,0,0,29,29,0,29
1900100,110,0,0,0,0,0,0,0,0,0,107,0,0,107,107,0,107
1900100,112,0,0,0,0,0,0,0,0,0,358,0,0,358,358,0,358
1900100,113,0,0,1,0,0,0,0,0,0,156,0,0,156,0,0,156
1900100,114,0,0,0,0,0,0,0,0,0,16,0,0,16,16,0,16
1900100,114,0,0,1,0,0,0,0,0,0,36,0,0,0,0,0,36
1900100,116,0,0,0,0,0,0,0,0,0,19,0,0,19,19,0,19
1900100,116,0,0,1,0,0,0,0,0,0,105,0,0,0,105,0,105
1900100,117,0,0,0,0,0,0,0,0,0,267,0,0,267,0,0,267
1900100,117,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,91
1900100,119,0,0,0,0,0,0,0,0,0,21,0,0,21,0,0,21
1900100,119,0,1,1,0,0,0,0,0,0,108,0,0,108,108,0,108
1900100,120,0,0,0,0,0,0,0,0,0,44,0,0,44,0,0,44
1900100,120,0,0,1,0,0,0,0,0,0,60,0,0,60,0,0,60
1900100,121,0,0,0,0,0,0,0,0,0,16,0,0,16,16,0,16
1900100,121,0,0,0,0,12,0,0,0,0,12,0,0,12,0,0,12
1900100,123,0,0,0,0,0,0,0,0,0,16,0,0,16,16,0,16
1900100,125,0,1,1,0,0,0,0,0,0,89,0,0,0,0,0,89
1900100,126,0,0,0,0,0,0,0,0,0,156,0,156,156,0,0,156
1900100,127,0,1,1,0,0,0,0,0,0,109,0,0,109,109,0,109
1900100,128,0,0,0,0,0,0,0,0,0,19,0,0,19,0,0,19
1900100,128,0,0,0,0,0,0,0,0,0,25,0,0,25,25,0,25
1900100,129,0,0,1,1,0,0,0,0,0,19,0,0,0,0,0,19
1900100,130,0,0,0,0,0,0,0,0,0,128,0,0,128,128,0,128
1900100,130,0,0,0,1,0,0,0,0,0,77,77,0,77,77,0,77
1900100,130,0,0,1,0,0,0,0,0,0,66,0,66,66,0,0,66
1900100,131,0,0,0,0,0,0,0,0,0,40,0,40,40,40,0,40
1900100,131,0,1,1,0,0,0,0,0,0,11,0,0,11,11,0,11
1900100,132,0,0,0,0,0,0,0,0,0,32,0,0,32,32,0,32
1900100,132,0,0,0,0,0,0,0,0,0,100,0,100,100,100,0,100
1900100,132,0,0,1,0,0,0,0,0,0,89,0,0,89,89,0,89
1900100,133,0,0,0,0,0,0,0,0,0,66,0,0,66,66,0,66
1900100,134,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18
1900100,134,0,0,0,0,0,0,0,0,0,16,0,0,16,0,0,16
1900100,138,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,29
1900100,138,0,0,1,0,0,0,0,0,0,144,0,0,0,0,0,144
1900100,139,0,0,0,0,0,0,0,0,0,382,0,0,382,0,0,382
1900100,139,0,0,0,0,0,0,0,0,0,23,0,0,23,23,0,23
1900100,142,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,87
1900100,142,0,0,0,0,22,0,0,0,0,0,0,0,22,0,0,22
1900100,142,0,0,1,0,0,0,9,0,0,9,0,9,9,9,0,9
1900100,142,1,0,0,0,0,0,0,0,0,107,0,107,107,107,0,107
1900100,144,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,49
1900100,144,0,0,0,0,0,53,0,0,0,53,0,0,53,0,0,53
1900100,144,0,0,1,0,0,0,0,0,0,72,0,0,0,0,0,72
1900100,144,0,0,1,0,0,0,0,0,0,80,0,80,80,80,0,80
1900100,145,0,0,0,0,0,0,0,0,0,94,0,0,94,0,0,94
1900100,145,0,0,0,0,0,0,0,0,0,43,0,43,43,0,0,43
1900100,145,0,0,1,0,0,43,0,0,0,43,0,0,0,0,0,43
1900100,146,0,0,0,0,0,0,0,0,0,11,0,11,11,0,0,11
1900100,148,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,287
1900100,148,0,0,0,0,0,0,0,0,0,23,0,0,23,23,0,23
1900100,148,0,0,1,0,0,0,0,0,0,14,0,0,14,0,0,14
