metdiv20,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
99999,0,0,0,0,0,0,0,0,0,0,793,0,0,0,0,0,793
99999,0,0,0,0,0,0,0,0,0,0,29,0,0,0,29,0,29
99999,0,0,0,0,0,0,0,0,0,0,745,0,0,745,0,0,745
99999,0,0,0,0,0,0,0,0,0,0,47,0,0,47,0,47,47
99999,0,0,0,0,0,0,0,0,0,0,185,0,0,185,185,0,185
99999,0,0,0,0,0,0,0,0,0,0,489,0,489,0,0,0,489
99999,0,0,0,0,0,0,0,0,0,0,17,0,17,0,17,0,17
99999,0,0,0,0,0,0,0,0,0,0,145,0,145,145,145,0,145
99999,0,0,0,0,0,0,23,0,0,0,23,23,23,0,0,0,23
99999,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,123
99999,0,0,0,0,0,111,0,0,0,0,0,0,0,111,0,0,111
99999,0,0,0,0,0,30,0,0,0,0,0,0,0,30,30,0,30
99999,0,0,0,0,0,101,0,0,0,0,0,0,101,101,0,0,101
99999,0,0,0,0,0,186,0,0,0,0,186,0,0,0,0,0,186
99999,0,0,0,0,1,0,0,0,0,0,122,0,0,122,0,0,122
99999,0,0,0,0,1,72,0,0,0,0,0,0,72,0,0,0,72
99999,0,0,0,1,0,0,0,0,0,0,0,164,164,0,0,0,164
99999,0,0,0,1,0,0,0,0,0,0,578,0,0,0,0,0,578
99999,0,0,0,1,0,0,0,0,0,0,380,0,0,380,0,0,380
99999,0,0,0,1,0,0,0,0,0,0,300,0,0,300,300,0,300
99999,0,0,0,1,0,0,0,0,0,0,92,0,92,92,0,0,92
99999,0,0,0,1,0,0,0,0,0,0,547,547,0,0,0,0,547
99999,0,0,0,1,0,0,0,233,0,0,233,0,0,233,0,0,233
99999,0,0,0,1,0,0,105,0,0,0,105,0,0,0,0,0,105
99999,0,0,0,1,0,172,0,0,0,0,0,0,0,0,172,0,172
99999,0,0,0,1,0,26,0,0,0,0,0,0,0,26,0,0,26
99999,0,0,0,1,0,126,0,0,0,0,126,0,0,0,0,0,126
99999,0,0,0,1,1,0,0,0,0,0,69,0,0,0,0,0,69
99999,0,0,0,1,1,0,0,0,0,0,942,0,0,0,942,0,942
99999,0,0,0,1,1,0,0,0,0,0,41,0,0,41,0,0,41
99999,0,0,0,1,1,0,0,0,0,0,23,0,0,23,23,0,23
99999,0,0,0,1,1,28,0,0,0,0,0,0,0,0,0,0,28
99999,0,0,1,1,0,0,0,0,0,0,209,0,0,209,209,0,209
99999,1,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,19
99999,1,0,0,1,0,30,0,0,0,0,30,0,0,0,30,0,30
99999,1,1,0,1,1,121,0,0,0,0,121,0,0,0,121,0,121
99999,1,1,0,1,1,133,0,0,0,0,133,133,0,0,0,0,133
99999,2,0,0,1,1,0,0,0,0,0,124,0,0,0,124,0,124
99999,3,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,82
99999,3,0,0,0,0,0,0,0,0,0,452,0,0,0,452,0,452
99999,3,0,0,0,0,0,0,0,0,0,159,0,0,159,0,0,159
99999,3,0,0,1,0,0,0,0,0,0,82,0,0,0,0,0,82
99999,3,0,0,1,0,0,0,0,0,0,180,0,0,180,180,0,180
99999,4,0,1,1,1,0,0,0,0,0,18,0,0,18,18,0,18
99999,5,0,0,0,0,0,0,0,0,0,46,0,0,46,46,0,46
99999,5,0,0,1,1,22,0,0,0,0,0,0,0,0,0,0,22
99999,6,0,0,1,0,0,0,0,0,0,99,0,0,99,99,0,99
99999,7,0,0,0,0,0,0,0,0,0,24,0,0,0,24,0,24
99999,7,0,0,0,0,0,0,0,0,0,30,0,30,30,30,0,30
99999,7,0,0,0,1,0,0,0,0,0,107,0,0,107,0,0,107
99999,7,0,0,1,1,480,0,0,0,0,0,0,480,0,0,0,480
99999,7,1,0,1,1,0,0,0,0,0,265,0,0,0,265,0,265
99999,8,0,0,0,0,0,0,0,0,0,32,0,0,32,32,0,32
99999,8,0,0,0,0,0,0,0,0,0,94,94,94,94,0,0,94
99999,8,0,0,1,0,0,0,0,0,0,41,0,0,0,0,0,41
99999,8,0,0,1,0,15,0,0,0,0,15,0,0,0,15,0,15
99999,8,0,0,1,1,0,0,0,0,0,102,0,0,0,0,0,102
99999,10,0,0,0,0,0,0,0,0,0,54,0,0,54,0,0,54
99999,10,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,100
99999,11,0,0,0,0,0,0,0,0,0,107,0,0,107,0,0,107
99999,11,0,0,0,0,111,111,0,0,0,111,0,0,0,111,0,111
99999,11,0,0,1,0,0,0,0,0,0,119,0,0,0,0,0,119
99999,11,1,0,1,1,0,0,0,0,0,128,0,128,128,128,0,128
99999,12,0,0,1,0,0,0,0,0,0,31,0,0,31,0,0,31
99999,12,0,0,1,1,0,0,0,0,0,101,0,0,0,0,0,101
99999,13,0,0,0,0,0,0,0,0,0,64,0,64,64,0,0,64
99999,13,0,0,0,0,0,57,0,0,0,0,0,0,57,0,0,57
99999,13,0,0,1,1,163,0,0,0,0,0,0,0,0,0,0,163
99999,14,0,0,0,0,0,0,0,0,0,236,0,0,236,0,0,236
99999,14,0,0,0,0,0,0,0,0,0,84,0,0,84,84,0,84
99999,14,0,0,0,0,0,0,0,0,0,61,0,61,0,0,0,61
99999,14,0,0,0,0,0,0,0,0,0,250,0,250,250,0,0,250
99999,15,0,0,0,0,0,0,0,0,0,45,0,0,45,0,0,45
99999,15,0,0,0,0,0,0,0,0,0,23,0,0,23,23,23,23
99999,16,0,0,0,0,0,0,0,0,0,155,0,0,155,0,0,155
99999,16,0,0,1,0,0,0,0,0,0,150,0,0,0,0,0,150
99999,16,0,0,1,0,52,0,0,0,0,52,0,0,0,0,0,52
99999,16,0,0,1,1,0,0,0,0,0,83,0,0,0,83,0,83
99999,16,0,0,1,1,58,0,0,0,0,58,58,0,0,0,0,58
99999,16,0,0,1,1,18,0,0,0,0,18,18,0,18,18,0,18
99999,17,0,0,0,0,0,0,0,0,0,461,0,0,0,0,0,461
99999,17,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,21
99999,17,0,0,1,1,0,0,0,0,0,142,0,0,142,142,0,142
99999,18,0,0,0,0,0,0,0,0,0,36,0,0,36,0,0,36
99999,18,0,1,1,1,0,0,0,0,0,95,0,0,95,95,0,95
99999,18,1,0,1,1,0,0,0,0,0,40,0,0,40,0,0,40
99999,19,0,0,0,0,0,0,0,0,0,192,0,0,192,192,0,192
99999,19,0,0,1,0,0,0,0,0,0,137,0,0,137,0,0,137
99999,19,1,0,1,1,149,0,0,0,0,0,0,149,0,149,0,149
99999,21,0,0,1,0,0,0,0,0,0,340,0,0,0,340,0,340
99999,21,1,0,1,1,68,0,0,0,0,0,0,0,68,0,0,68
99999,22,0,0,1,1,0,0,0,0,0,74,0,0,0,0,0,74
99999,22,1,1,1,1,71,0,0,0,0,0,0,0,0,0,0,71
99999,23,0,0,0,0,0,0,0,0,0,62,0,0,62,62,0,62
99999,23,0,0,0,1,0,0,0,0,0,23,0,0,23,23,0,23
99999,23,0,0,1,0,74,0,0,0,0,0,0,0,0,74,0,74
99999,24,0,0,0,0,0,0,0,0,0,92,0,0,92,92,92,92
99999,24,0,0,0,0,0,0,0,0,0,45,0,45,45,0,0,45
99999,24,0,0,0,1,29,0,0,0,0,0,0,0,0,29,0,29
99999,24,0,0,1,1,0,0,0,0,0,57,0,0,0,0,0,57
99999,25,0,0,0,0,0,0,0,0,0,852,0,0,0,0,0,852
99999,25,0,0,0,0,0,0,0,0,0,188,0,0,188,0,0,188
99999,25,0,0,0,0,0,0,0,0,0,27,0,27,27,27,0,27
99999,25,0,0,1,0,87,0,0,0,0,87,0,0,0,0,0,87
99999,25,0,1,1,1,0,0,0,0,0,75,0,0,0,0,0,75
99999,26,0,0,0,0,0,0,0,0,0,40,0,40,40,0,0,40
99999,26,0,0,1,0,0,0,0,0,0,341,0,0,0,0,0,341
99999,26,0,0,1,0,0,0,0,0,0,115,0,0,115,0,0,115
99999,26,0,0,1,1,57,0,0,0,0,0,0,0,57,57,0,57
99999,26,1,1,1,1,0,108,0,0,0,108,108,0,108,108,0,108
99999,27,0,0,1,0,0,0,0,0,0,122,0,0,0,0,0,122
99999,27,0,1,1,1,43,0,0,0,0,0,0,0,43,43,0,43
99999,28,0,0,0,0,0,0,0,0,0,46,0,0,46,0,0,46
99999,28,0,0,0,1,75,0,0,0,0,0,0,0,0,0,0,75
99999,28,0,0,1,0,0,0,0,0,0,71,0,0,0,0,0,71
99999,29,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,88
99999,29,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,329
99999,29,0,0,1,0,0,0,0,0,0,116,0,0,0,0,0,116
99999,29,0,0,1,0,312,0,0,0,0,312,0,0,0,0,0,312
99999,30,0,0,1,1,0,0,0,0,0,74,0,0,0,0,0,74
99999,31,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,143
99999,31,0,0,1,0,0,0,0,0,0,15,0,0,15,0,0,15
99999,32,0,0,1,0,22,0,0,0,0,22,0,0,0,0,0,22
99999,33,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,68
99999,33,0,0,0,0,0,0,0,0,0,17,0,17,17,0,0,17
99999,33,0,0,1,1,73,0,0,0,0,0,0,0,0,0,0,73
99999,34,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,32
99999,34,0,0,0,0,0,0,0,0,0,93,0,0,93,93,0,93
99999,34,0,0,1,0,0,0,0,0,0,295,0,0,295,0,0,295
99999,34,1,0,1,1,161,0,0,0,0,161,161,0,0,161,0,161
99999,35,0,0,1,1,0,0,0,0,0,113,0,0,113,113,0,113
99999,35,0,0,1,1,0,0,0,0,0,103,0,103,103,103,0,103
99999,35,0,0,1,1,181,0,0,0,0,0,181,0,0,181,0,181
99999,35,1,0,1,1,74,0,0,0,0,0,0,0,0,0,0,74
99999,36,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,50
99999,36,0,0,0,0,0,0,0,0,0,455,0,0,0,455,0,455
99999,36,0,1,1,0,0,0,0,0,0,0,75,0,0,0,75,75
99999,37,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,89
99999,37,0,0,1,0,0,0,0,0,0,0,0,0,122,122,0,122
99999,37,0,0,1,1,17,0,0,0,0,0,0,0,17,17,0,17
99999,37,0,1,1,0,37,0,0,0,0,37,0,0,0,37,0,37
99999,37,1,0,1,0,219,0,0,0,0,219,0,0,0,0,0,219
99999,38,0,0,1,0,0,0,0,0,0,15,0,0,0,15,0,15
99999,39,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,39
99999,39,0,0,0,0,0,0,0,0,0,161,0,0,161,0,0,161
99999,39,0,0,0,0,0,0,0,0,0,74,0,74,0,0,0,74
99999,39,0,0,0,0,0,0,0,0,0,23,0,23,23,23,0,23
99999,39,0,0,1,0,0,45,0,0,0,0,0,0,45,0,45,45
99999,39,0,0,1,1,57,0,0,0,0,0,0,0,57,57,0,57
99999,39,0,1,1,0,0,0,0,0,0,31,0,0,31,31,0,31
99999,40,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,28
99999,40,0,0,1,0,0,0,0,0,0,274,0,0,0,0,0,274
99999,40,1,0,0,1,0,0,0,0,0,49,0,0,0,0,0,49
99999,41,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,139
99999,41,0,0,0,0,0,0,0,0,0,21,0,0,21,0,0,21
99999,41,0,0,0,0,0,0,0,0,0,28,0,28,28,28,0,28
99999,43,0,0,1,0,0,0,0,0,0,131,0,0,0,0,0,131
99999,43,0,0,1,1,0,0,0,0,0,17,0,0,0,0,0,17
99999,43,1,1,1,1,41,0,0,0,0,0,0,0,0,41,0,41
99999,44,0,0,0,0,0,0,0,0,0,73,0,0,73,0,0,73
99999,45,0,0,0,0,0,0,0,0,0,81,0,0,81,0,0,81
99999,45,0,0,0,1,41,0,0,0,0,41,0,0,41,41,0,41
99999,45,0,0,1,1,0,0,0,0,0,71,0,71,0,0,0,71
99999,45,1,0,1,1,0,0,0,0,0,189,0,0,0,189,0,189
99999,46,1,1,1,1,91,0,0,0,0,0,0,0,0,91,0,91
99999,48,0,0,0,0,0,0,0,0,0,42,0,0,42,42,0,42
99999,48,0,1,1,0,0,0,0,0,0,89,0,0,89,89,0,89
99999,49,0,0,1,1,52,0,0,0,0,0,0,0,52,52,0,52
99999,50,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,83
99999,50,0,0,1,1,20,0,0,0,0,20,0,0,0,0,0,20
99999,51,0,0,0,0,0,0,0,0,0,9,0,0,9,9,0,9
99999,51,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,10
99999,52,0,0,0,0,0,0,0,0,0,32,0,0,32,0,0,32
99999,52,0,0,0,0,0,0,0,0,0,884,884,884,0,884,0,884
99999,52,0,0,0,1,0,0,0,0,0,65,0,65,65,0,0,65
99999,52,0,0,1,0,0,0,0,0,0,80,0,80,80,0,0,80
99999,52,0,0,1,1,0,0,0,0,0,378,0,0,378,378,0,378
99999,52,1,1,1,1,86,0,0,0,0,0,0,0,0,86,0,86
99999,53,0,0,0,0,24,0,0,0,0,0,0,0,24,0,0,24
99999,53,0,0,0,1,62,0,0,0,0,0,0,0,0,0,0,62
99999,53,0,0,1,1,0,0,0,0,0,125,0,0,0,0,0,125
99999,53,0,0,1,1,266,0,0,0,0,0,0,0,0,0,0,266
99999,54,0,0,0,1,29,0,0,0,0,0,0,29,0,0,0,29
99999,54,0,0,1,0,0,0,0,0,0,166,0,0,0,0,0,166
99999,55,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,152
99999,55,0,0,0,0,0,0,0,0,0,126,0,0,126,0,0,126
99999,55,0,0,1,0,0,0,0,0,0,46,0,0,0,46,0,46
99999,55,0,1,1,0,0,0,0,0,0,30,0,0,30,30,0,30
99999,56,0,0,0,0,0,0,0,0,0,16,0,0,16,16,0,16
99999,56,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,15
99999,56,0,0,1,1,0,0,0,0,0,250,0,0,0,0,0,250
99999,56,0,0,1,1,0,0,0,0,0,122,0,0,122,0,0,122
99999,57,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,173
99999,57,0,0,0,0,0,0,0,0,0,52,0,0,52,52,0,52
99999,57,0,0,0,0,134,0,0,0,0,134,0,0,134,134,0,134
99999,57,0,0,1,0,0,0,0,0,0,194,0,0,0,0,0,194
99999,57,0,0,1,1,0,0,0,0,0,88,0,0,88,0,0,88
99999,57,0,0,1,1,0,0,0,0,0,71,0,0,71,71,0,71
99999,57,0,1,1,0,0,0,0,0,0,93,0,0,93,93,0,93
99999,58,0,0,0,0,0,0,0,0,0,96,0,0,96,0,0,96
99999,58,0,0,0,1,0,0,0,0,0,75,0,75,0,75,0,75
99999,59,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,159
99999,59,0,0,0,0,0,0,0,0,0,76,76,0,0,0,0,76
99999,59,0,0,1,0,0,0,0,0,0,112,0,0,0,0,0,112
99999,60,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,89
99999,60,0,0,0,0,84,0,0,0,0,0,0,0,84,0,0,84
99999,60,0,0,1,0,0,0,0,0,0,13,0,0,13,0,13,13
99999,60,0,0,1,1,0,0,0,0,0,253,0,0,253,253,0,253
99999,61,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,98
99999,61,0,0,0,0,0,0,0,0,0,111,0,0,111,0,0,111
99999,61,0,0,1,0,20,0,0,0,0,0,0,20,0,20,0,20
99999,61,0,0,1,0,45,0,0,0,0,45,0,0,0,45,0,45
99999,61,0,0,1,1,0,0,0,0,0,126,0,0,126,0,0,126
