metdiv20,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
19124,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45
19124,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,275
19124,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,320,320
19124,0,0,0,0,0,0,0,0,0,0,0,81,0,81,0,0,81
19124,0,0,0,0,0,0,0,0,0,0,0,96,0,96,0,96,96
19124,0,0,0,0,0,0,0,0,0,0,0,119,0,119,119,119,119
19124,0,0,0,0,0,0,0,0,0,0,4467,0,0,0,0,0,4467
19124,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,341,341
19124,0,0,0,0,0,0,0,0,0,0,646,0,0,0,646,0,646
19124,0,0,0,0,0,0,0,0,0,0,2622,0,0,2622,0,0,2622
19124,0,0,0,0,0,0,0,0,0,0,177,0,0,177,0,177,177
19124,0,0,0,0,0,0,0,0,0,0,309,0,0,309,309,0,309
19124,0,0,0,0,0,0,0,0,0,0,228,0,228,228,0,0,228
19124,0,0,0,0,0,0,0,0,0,0,176,0,176,176,176,0,176
19124,0,0,0,0,0,0,0,0,0,0,756,756,0,0,0,0,756
19124,0,0,0,0,0,0,0,0,0,0,1307,1307,0,0,0,1307,1307
19124,0,0,0,0,0,0,0,0,0,0,283,283,0,0,283,283,283
19124,0,0,0,0,0,0,0,0,0,0,202,202,0,202,0,0,202
19124,0,0,0,0,0,0,0,0,0,0,647,647,0,647,0,647,647
19124,0,0,0,0,0,0,0,0,0,0,57,57,0,57,57,0,57
19124,0,0,0,0,0,0,0,3516,0,0,0,0,0,0,0,0,3516
19124,0,0,0,0,0,0,0,296,0,0,0,0,0,0,0,296,296
19124,0,0,0,0,0,0,0,405,0,0,0,0,0,405,0,0,405
19124,0,0,0,0,0,0,0,153,0,0,0,0,0,153,0,153,153
19124,0,0,0,0,0,0,0,244,0,0,0,0,0,244,244,0,244
19124,0,0,0,0,0,0,0,36,0,0,0,0,36,36,0,0,36
