puma22,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
1800101,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,44
1800101,0,0,0,0,0,0,0,0,0,0,67,0,0,0,67,0,67
1800101,0,0,0,0,0,0,0,0,0,0,99,99,0,99,0,0,99
1800101,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,204
1800101,0,0,0,0,0,0,0,51,0,0,0,0,0,51,51,0,51
1800101,0,0,0,0,1,0,0,0,0,0,0,124,0,124,124,0,124
1800101,0,0,0,0,1,0,0,115,0,0,0,0,0,0,115,0,115
1800101,0,0,0,1,0,0,0,0,0,0,50,50,0,0,50,0,50
1800101,0,0,0,1,0,0,0,172,0,0,0,0,0,0,172,0,172
1800101,0,0,0,1,0,0,0,30,0,0,0,0,0,30,0,0,30
1800101,0,0,0,1,1,0,0,57,0,0,0,0,0,0,0,0,57
1800101,0,0,0,1,1,0,0,183,0,0,0,0,0,0,183,0,183
1800101,0,0,0,1,1,0,0,174,0,0,0,174,0,0,0,0,174
1800101,0,1,1,1,0,0,0,48,0,0,0,0,0,0,48,0,48
1800101,2,0,0,1,1,0,0,54,0,0,0,0,0,0,54,0,54
1800101,5,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,69
1800101,5,0,0,1,0,0,0,99,0,0,0,0,0,99,0,0,99
1800101,6,0,0,1,1,0,0,81,0,0,0,0,0,0,81,0,81
1800101,7,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,34
1800101,7,1,0,0,0,0,187,0,0,0,0,187,0,0,0,0,187
1800101,10,0,0,0,0,0,0,0,0,0,53,0,0,53,0,0,53
1800101,10,0,0,0,0,0,0,0,0,0,52,0,0,52,52,0,52
1800101,12,0,1,1,1,0,0,50,0,0,0,0,50,50,0,0,50
1800101,16,0,0,1,0,0,0,175,0,0,0,0,0,0,175,0,175
1800101,16,0,0,1,0,0,0,42,0,0,42,42,0,0,0,0,42
1800101,17,0,0,1,0,0,0,194,0,0,0,0,0,0,0,0,194
1800101,18,0,0,0,0,0,0,0,0,0,46,0,0,46,46,0,46
1800101,21,0,0,0,0,35,0,0,0,0,35,35,0,35,35,0,35
1800101,23,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,132
1800101,23,0,0,0,0,0,0,0,0,0,27,0,0,27,0,0,27
1800101,25,0,0,1,0,0,0,0,0,0,140,140,0,140,140,0,140
1800101,26,0,0,1,0,0,0,175,0,0,0,0,0,175,175,0,175
1800101,29,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,192
1800101,30,0,0,1,0,0,0,158,0,0,158,0,0,0,158,0,158
